2020-04-19 02:32:29{GMT+0} INFO  [main] application.AppTester: The application has started...
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 8.0 in stage 11.0 (TID 672) in 76 ms on localhost (executor driver) (7/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 680] org.apache.spark.executor.Executor: Running task 16.0 in stage 11.0 (TID 680)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 680] org.apache.spark.storage.BlockManager: Found block rdd_34_16 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 673] org.apache.spark.executor.Executor: Finished task 9.0 in stage 11.0 (TID 673). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.scheduler.TaskSetManager: Starting task 17.0 in stage 11.0 (TID 681, localhost, executor driver, partition 17, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 9.0 in stage 11.0 (TID 673) in 83 ms on localhost (executor driver) (8/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 681] org.apache.spark.executor.Executor: Running task 17.0 in stage 11.0 (TID 681)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 681] org.apache.spark.storage.BlockManager: Found block rdd_34_17 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 679] org.apache.spark.executor.Executor: Finished task 15.0 in stage 11.0 (TID 679). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager: Starting task 18.0 in stage 11.0 (TID 682, localhost, executor driver, partition 18, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 15.0 in stage 11.0 (TID 679) in 20 ms on localhost (executor driver) (9/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 682] org.apache.spark.executor.Executor: Running task 18.0 in stage 11.0 (TID 682)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 682] org.apache.spark.storage.BlockManager: Found block rdd_34_18 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 678] org.apache.spark.executor.Executor: Finished task 14.0 in stage 11.0 (TID 678). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-3] org.apache.spark.scheduler.TaskSetManager: Starting task 19.0 in stage 11.0 (TID 683, localhost, executor driver, partition 19, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 14.0 in stage 11.0 (TID 678) in 33 ms on localhost (executor driver) (10/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 683] org.apache.spark.executor.Executor: Running task 19.0 in stage 11.0 (TID 683)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 683] org.apache.spark.storage.BlockManager: Found block rdd_34_19 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 677] org.apache.spark.executor.Executor: Finished task 13.0 in stage 11.0 (TID 677). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager: Starting task 20.0 in stage 11.0 (TID 684, localhost, executor driver, partition 20, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 13.0 in stage 11.0 (TID 677) in 46 ms on localhost (executor driver) (11/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 684] org.apache.spark.executor.Executor: Running task 20.0 in stage 11.0 (TID 684)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 684] org.apache.spark.storage.BlockManager: Found block rdd_34_20 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 676] org.apache.spark.executor.Executor: Finished task 12.0 in stage 11.0 (TID 676). 4853 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-4] org.apache.spark.scheduler.TaskSetManager: Starting task 21.0 in stage 11.0 (TID 685, localhost, executor driver, partition 21, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 685] org.apache.spark.executor.Executor: Running task 21.0 in stage 11.0 (TID 685)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 12.0 in stage 11.0 (TID 676) in 65 ms on localhost (executor driver) (12/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 685] org.apache.spark.storage.BlockManager: Found block rdd_34_21 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 675] org.apache.spark.executor.Executor: Finished task 11.0 in stage 11.0 (TID 675). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.scheduler.TaskSetManager: Starting task 22.0 in stage 11.0 (TID 686, localhost, executor driver, partition 22, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 11.0 in stage 11.0 (TID 675) in 77 ms on localhost (executor driver) (13/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 686] org.apache.spark.executor.Executor: Running task 22.0 in stage 11.0 (TID 686)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 686] org.apache.spark.storage.BlockManager: Found block rdd_34_22 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 674] org.apache.spark.executor.Executor: Finished task 10.0 in stage 11.0 (TID 674). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager: Starting task 23.0 in stage 11.0 (TID 687, localhost, executor driver, partition 23, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 10.0 in stage 11.0 (TID 674) in 89 ms on localhost (executor driver) (14/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 687] org.apache.spark.executor.Executor: Running task 23.0 in stage 11.0 (TID 687)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 687] org.apache.spark.storage.BlockManager: Found block rdd_34_23 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 671] org.apache.spark.executor.Executor: Finished task 7.0 in stage 11.0 (TID 671). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-3] org.apache.spark.scheduler.TaskSetManager: Starting task 24.0 in stage 11.0 (TID 688, localhost, executor driver, partition 24, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 7.0 in stage 11.0 (TID 671) in 126 ms on localhost (executor driver) (15/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 688] org.apache.spark.executor.Executor: Running task 24.0 in stage 11.0 (TID 688)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 688] org.apache.spark.storage.BlockManager: Found block rdd_34_24 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 667] org.apache.spark.executor.Executor: Finished task 3.0 in stage 11.0 (TID 667). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager: Starting task 25.0 in stage 11.0 (TID 689, localhost, executor driver, partition 25, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 3.0 in stage 11.0 (TID 667) in 133 ms on localhost (executor driver) (16/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 689] org.apache.spark.executor.Executor: Running task 25.0 in stage 11.0 (TID 689)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 689] org.apache.spark.storage.BlockManager: Found block rdd_34_25 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 687] org.apache.spark.executor.Executor: Finished task 23.0 in stage 11.0 (TID 687). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-4] org.apache.spark.scheduler.TaskSetManager: Starting task 26.0 in stage 11.0 (TID 690, localhost, executor driver, partition 26, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 690] org.apache.spark.executor.Executor: Running task 26.0 in stage 11.0 (TID 690)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 23.0 in stage 11.0 (TID 687) in 19 ms on localhost (executor driver) (17/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 690] org.apache.spark.storage.BlockManager: Found block rdd_34_26 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 686] org.apache.spark.executor.Executor: Finished task 22.0 in stage 11.0 (TID 686). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.scheduler.TaskSetManager: Starting task 27.0 in stage 11.0 (TID 691, localhost, executor driver, partition 27, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 691] org.apache.spark.executor.Executor: Running task 27.0 in stage 11.0 (TID 691)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 22.0 in stage 11.0 (TID 686) in 31 ms on localhost (executor driver) (18/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 691] org.apache.spark.storage.BlockManager: Found block rdd_34_27 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 685] org.apache.spark.executor.Executor: Finished task 21.0 in stage 11.0 (TID 685). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager: Starting task 28.0 in stage 11.0 (TID 692, localhost, executor driver, partition 28, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 21.0 in stage 11.0 (TID 685) in 44 ms on localhost (executor driver) (19/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 692] org.apache.spark.executor.Executor: Running task 28.0 in stage 11.0 (TID 692)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 692] org.apache.spark.storage.BlockManager: Found block rdd_34_28 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 684] org.apache.spark.executor.Executor: Finished task 20.0 in stage 11.0 (TID 684). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-3] org.apache.spark.scheduler.TaskSetManager: Starting task 29.0 in stage 11.0 (TID 693, localhost, executor driver, partition 29, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 693] org.apache.spark.executor.Executor: Running task 29.0 in stage 11.0 (TID 693)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 20.0 in stage 11.0 (TID 684) in 55 ms on localhost (executor driver) (20/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 693] org.apache.spark.storage.BlockManager: Found block rdd_34_29 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 683] org.apache.spark.executor.Executor: Finished task 19.0 in stage 11.0 (TID 683). 4853 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager: Starting task 30.0 in stage 11.0 (TID 694, localhost, executor driver, partition 30, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 19.0 in stage 11.0 (TID 683) in 73 ms on localhost (executor driver) (21/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 694] org.apache.spark.executor.Executor: Running task 30.0 in stage 11.0 (TID 694)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 694] org.apache.spark.storage.BlockManager: Found block rdd_34_30 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 682] org.apache.spark.executor.Executor: Finished task 18.0 in stage 11.0 (TID 682). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-4] org.apache.spark.scheduler.TaskSetManager: Starting task 31.0 in stage 11.0 (TID 695, localhost, executor driver, partition 31, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 695] org.apache.spark.executor.Executor: Running task 31.0 in stage 11.0 (TID 695)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 18.0 in stage 11.0 (TID 682) in 84 ms on localhost (executor driver) (22/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 695] org.apache.spark.storage.BlockManager: Found block rdd_34_31 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 681] org.apache.spark.executor.Executor: Finished task 17.0 in stage 11.0 (TID 681). 4853 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.scheduler.TaskSetManager: Starting task 32.0 in stage 11.0 (TID 696, localhost, executor driver, partition 32, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 696] org.apache.spark.executor.Executor: Running task 32.0 in stage 11.0 (TID 696)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 17.0 in stage 11.0 (TID 681) in 99 ms on localhost (executor driver) (23/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 696] org.apache.spark.storage.BlockManager: Found block rdd_34_32 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 680] org.apache.spark.executor.Executor: Finished task 16.0 in stage 11.0 (TID 680). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager: Starting task 33.0 in stage 11.0 (TID 697, localhost, executor driver, partition 33, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 697] org.apache.spark.executor.Executor: Running task 33.0 in stage 11.0 (TID 697)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 16.0 in stage 11.0 (TID 680) in 111 ms on localhost (executor driver) (24/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 697] org.apache.spark.storage.BlockManager: Found block rdd_34_33 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 695] org.apache.spark.executor.Executor: Finished task 31.0 in stage 11.0 (TID 695). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-3] org.apache.spark.scheduler.TaskSetManager: Starting task 34.0 in stage 11.0 (TID 698, localhost, executor driver, partition 34, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 31.0 in stage 11.0 (TID 695) in 23 ms on localhost (executor driver) (25/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 698] org.apache.spark.executor.Executor: Running task 34.0 in stage 11.0 (TID 698)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 698] org.apache.spark.storage.BlockManager: Found block rdd_34_34 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 694] org.apache.spark.executor.Executor: Finished task 30.0 in stage 11.0 (TID 694). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager: Starting task 35.0 in stage 11.0 (TID 699, localhost, executor driver, partition 35, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 30.0 in stage 11.0 (TID 694) in 34 ms on localhost (executor driver) (26/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 699] org.apache.spark.executor.Executor: Running task 35.0 in stage 11.0 (TID 699)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 699] org.apache.spark.storage.BlockManager: Found block rdd_34_35 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 693] org.apache.spark.executor.Executor: Finished task 29.0 in stage 11.0 (TID 693). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-4] org.apache.spark.scheduler.TaskSetManager: Starting task 36.0 in stage 11.0 (TID 700, localhost, executor driver, partition 36, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 29.0 in stage 11.0 (TID 693) in 49 ms on localhost (executor driver) (27/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 700] org.apache.spark.executor.Executor: Running task 36.0 in stage 11.0 (TID 700)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 700] org.apache.spark.storage.BlockManager: Found block rdd_34_36 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 692] org.apache.spark.executor.Executor: Finished task 28.0 in stage 11.0 (TID 692). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.scheduler.TaskSetManager: Starting task 37.0 in stage 11.0 (TID 701, localhost, executor driver, partition 37, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 701] org.apache.spark.executor.Executor: Running task 37.0 in stage 11.0 (TID 701)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 28.0 in stage 11.0 (TID 692) in 62 ms on localhost (executor driver) (28/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 701] org.apache.spark.storage.BlockManager: Found block rdd_34_37 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 691] org.apache.spark.executor.Executor: Finished task 27.0 in stage 11.0 (TID 691). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager: Starting task 38.0 in stage 11.0 (TID 702, localhost, executor driver, partition 38, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 27.0 in stage 11.0 (TID 691) in 76 ms on localhost (executor driver) (29/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 702] org.apache.spark.executor.Executor: Running task 38.0 in stage 11.0 (TID 702)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 702] org.apache.spark.storage.BlockManager: Found block rdd_34_38 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 700] org.apache.spark.executor.Executor: Finished task 36.0 in stage 11.0 (TID 700). 4853 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-3] org.apache.spark.scheduler.TaskSetManager: Starting task 39.0 in stage 11.0 (TID 703, localhost, executor driver, partition 39, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 36.0 in stage 11.0 (TID 700) in 22 ms on localhost (executor driver) (30/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 703] org.apache.spark.executor.Executor: Running task 39.0 in stage 11.0 (TID 703)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 703] org.apache.spark.storage.BlockManager: Found block rdd_34_39 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 690] org.apache.spark.executor.Executor: Finished task 26.0 in stage 11.0 (TID 690). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-2] org.apache.spark.scheduler.TaskSetManager: Starting task 40.0 in stage 11.0 (TID 704, localhost, executor driver, partition 40, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 26.0 in stage 11.0 (TID 690) in 96 ms on localhost (executor driver) (31/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 704] org.apache.spark.executor.Executor: Running task 40.0 in stage 11.0 (TID 704)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 704] org.apache.spark.storage.BlockManager: Found block rdd_34_40 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 689] org.apache.spark.executor.Executor: Finished task 25.0 in stage 11.0 (TID 689). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-4] org.apache.spark.scheduler.TaskSetManager: Starting task 41.0 in stage 11.0 (TID 705, localhost, executor driver, partition 41, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 25.0 in stage 11.0 (TID 689) in 108 ms on localhost (executor driver) (32/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 705] org.apache.spark.executor.Executor: Running task 41.0 in stage 11.0 (TID 705)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 705] org.apache.spark.storage.BlockManager: Found block rdd_34_41 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 688] org.apache.spark.executor.Executor: Finished task 24.0 in stage 11.0 (TID 688). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-7] org.apache.spark.scheduler.TaskSetManager: Starting task 42.0 in stage 11.0 (TID 706, localhost, executor driver, partition 42, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 706] org.apache.spark.executor.Executor: Running task 42.0 in stage 11.0 (TID 706)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 24.0 in stage 11.0 (TID 688) in 123 ms on localhost (executor driver) (33/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 706] org.apache.spark.storage.BlockManager: Found block rdd_34_42 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 704] org.apache.spark.executor.Executor: Finished task 40.0 in stage 11.0 (TID 704). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [dispatcher-event-loop-1] org.apache.spark.scheduler.TaskSetManager: Starting task 43.0 in stage 11.0 (TID 707, localhost, executor driver, partition 43, PROCESS_LOCAL, 7756 bytes)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 707] org.apache.spark.executor.Executor: Running task 43.0 in stage 11.0 (TID 707)
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 40.0 in stage 11.0 (TID 704) in 19 ms on localhost (executor driver) (34/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 707] org.apache.spark.storage.BlockManager: Found block rdd_34_43 locally
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 705] org.apache.spark.executor.Executor: Finished task 41.0 in stage 11.0 (TID 705). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 41.0 in stage 11.0 (TID 705) in 20 ms on localhost (executor driver) (35/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 703] org.apache.spark.executor.Executor: Finished task 39.0 in stage 11.0 (TID 703). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 39.0 in stage 11.0 (TID 703) in 40 ms on localhost (executor driver) (36/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 702] org.apache.spark.executor.Executor: Finished task 38.0 in stage 11.0 (TID 702). 4853 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 38.0 in stage 11.0 (TID 702) in 54 ms on localhost (executor driver) (37/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 701] org.apache.spark.executor.Executor: Finished task 37.0 in stage 11.0 (TID 701). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 37.0 in stage 11.0 (TID 701) in 69 ms on localhost (executor driver) (38/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 699] org.apache.spark.executor.Executor: Finished task 35.0 in stage 11.0 (TID 699). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-1] org.apache.spark.scheduler.TaskSetManager: Finished task 35.0 in stage 11.0 (TID 699) in 87 ms on localhost (executor driver) (39/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 698] org.apache.spark.executor.Executor: Finished task 34.0 in stage 11.0 (TID 698). 4810 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-0] org.apache.spark.scheduler.TaskSetManager: Finished task 34.0 in stage 11.0 (TID 698) in 98 ms on localhost (executor driver) (40/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 697] org.apache.spark.executor.Executor: Finished task 33.0 in stage 11.0 (TID 697). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-2] org.apache.spark.scheduler.TaskSetManager: Finished task 33.0 in stage 11.0 (TID 697) in 112 ms on localhost (executor driver) (41/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 696] org.apache.spark.executor.Executor: Finished task 32.0 in stage 11.0 (TID 696). 4767 bytes result sent to driver
2020-04-19 02:33:43{GMT+0} INFO  [task-result-getter-3] org.apache.spark.scheduler.TaskSetManager: Finished task 32.0 in stage 11.0 (TID 696) in 122 ms on localhost (executor driver) (42/44)
2020-04-19 02:33:43{GMT+0} INFO  [Executor task launch worker for task 707] org.apache.spark.executor.Executor: Finished task 43.0 in stage 11.0 (TID 707). 4853 bytes result sent to driver
